date,format,startTime,endTime,sessionName,sessionLongName,sessionNumber,sessionTracks,paperID,paperTitle,paperAuthors
2020-11-17,zoom,20:00,21:00,Zoom Q&A Session 9C,"Zoom Q&A Session 9C: Sentiment Analysis, Stylistic Analysis, and Argument Mining",9C,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",1289, Inducing Target-Specific Latent Structures for Aspect Sentiment Classification ,"Chenhua Chen, Zhiyang Teng and Yue Zhang"
2020-11-17,zoom,20:00,21:00,Zoom Q&A Session 9C,"Zoom Q&A Session 9C: Sentiment Analysis, Stylistic Analysis, and Argument Mining",9C,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2549, Affective Event Classification with Discourse-enhanced Self-training ,"Yuan Zhuang, Tianyu Jiang and Ellen Riloff"
2020-11-17,zoom,20:00,21:00,Zoom Q&A Session 9C,"Zoom Q&A Session 9C: Sentiment Analysis, Stylistic Analysis, and Argument Mining",9C,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",3462, Deep Weighted MaxSAT for Aspect-based Opinion Extraction ,"Meixi Wu, Wenya Wang and Sinno Jialin Pan"
2020-11-17,zoom,20:00,21:00,Zoom Q&A Session 9C,"Zoom Q&A Session 9C: Sentiment Analysis, Stylistic Analysis, and Argument Mining",9C,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",668, Multi-view Story Characterization from Movie Plot Synopses and Reviews ,"Sudipta Kar, Gustavo Aguilar, Mirella Lapata and Thamar Solorio"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10A,"Zoom Q&A Session 10A: Phonology, Morphology and Word Segmentation",10A,"Phonology, Morphology and Word Segmentation",1320, Mind Your Inflections! Improving NLP for Non-Standard Englishes with Base-Inflection Encoding ,"Samson Tan, Shafiq Joty, Lav Varshney and Min-Yen Kan"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10A,"Zoom Q&A Session 10A: Phonology, Morphology and Word Segmentation",10A,"Phonology, Morphology and Word Segmentation",3563, Measuring the Similarity of Grammatical Gender Systems by Comparing Partitions ,"Arya D. McCarthy, Adina Williams, Shijia Liu, David Yarowsky and Ryan Cotterell"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10A,"Zoom Q&A Session 10A: Phonology, Morphology and Word Segmentation",10A,"Phonology, Morphology and Word Segmentation",3656, RethinkCWS: Is Chinese Word Segmentation a Solved Task? ,"Jinlan Fu, Pengfei Liu, Qi Zhang and Xuanjing Huang"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10A,"Zoom Q&A Session 10A: Phonology, Morphology and Word Segmentation",10A,"Phonology, Morphology and Word Segmentation",2208, Learning to Pronounce Chinese Without a Pronunciation Dictionary ,"Christopher Chu, Scot Fang and Kevin Knight"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10B,Zoom Q&A Session 10B: Information Extraction,10B,Information Extraction,684, Dynamic Anticipation and Completion for Multi-Hop Reasoning over Sparse Knowledge Graph ,"Xin Lv, Xu Han, Lei Hou, Juanzi Li, Zhiyuan Liu, Wei Zhang, YICHI ZHANG, Hao Kong and Suhui Wu"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10B,Zoom Q&A Session 10B: Information Extraction,10B,Information Extraction,1011, Knowledge Association with Hyperbolic Knowledge Graph Embeddings ,"Zequn Sun, Muhao Chen, Wei Hu, Chengming Wang, Jian Dai and Wei Zhang"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10B,Zoom Q&A Session 10B: Information Extraction,10B,Information Extraction,2972, Domain Knowledge Empowered Structured Neural Net for End-to-End Event Temporal Relation Extraction ,"Rujun Han, Yichao Zhou and Nanyun Peng"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10B,Zoom Q&A Session 10B: Information Extraction,10B,Information Extraction,3084, TeMP: Temporal Message Passing for Temporal Knowledge Graph Completion ,"Jiapeng Wu, Meng Cao, Jackie Chi Kit Cheung and William L. Hamilton"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10C,Zoom Q&A Session 10C: Machine Translation and Multilinguality,10C,Machine Translation and Multilinguality,1552, Understanding the Difficulty of Training Transformers ,"Liyuan Liu, Xiaodong Liu, Jianfeng Gao, Weizhu Chen and Jiawei Han"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10C,Zoom Q&A Session 10C: Machine Translation and Multilinguality,10C,Machine Translation and Multilinguality,2581, An Empirical Study of Generation Order for Machine Translation ,"William Chan, Mitchell Stern, Jamie Kiros and Jakob Uszkoreit"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10C,Zoom Q&A Session 10C: Machine Translation and Multilinguality,10C,Machine Translation and Multilinguality,3051, Inference Strategies for Machine Translation with Conditional Masking ,"Julia Kreutzer, George Foster and Colin Cherry"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10C,Zoom Q&A Session 10C: Machine Translation and Multilinguality,10C,Machine Translation and Multilinguality,TACL1943, Reproducible and Efficient Benchmarks for Hyperparameter Optimization of Neural Machine Translation Systems ,"Xuan Zhang, Kevin Duh"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10D,Zoom Q&A Session 10D: Question Answering,10D,Question Answering,1580, AmbigQA: Answering Ambiguous Open-domain Questions ,"Sewon Min, Julian Michael, Hannaneh Hajishirzi and Luke Zettlemoyer"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10D,Zoom Q&A Session 10D: Question Answering,10D,Question Answering,1262, Tell Me How to Ask Again: Question Data Augmentation with Controllable Rewriting in Continuous Space ,"Dayiheng Liu, Yeyun Gong, Jie Fu, Yu Yan, Jiusheng Chen, Jiancheng Lv, Nan Duan and Ming Zhou"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10D,Zoom Q&A Session 10D: Question Answering,10D,Question Answering,2586, Training Question Answering Models From Synthetic Data ,"Raul Puri, Ryan Spring, Mohammad Shoeybi, Mostofa Patwary and Bryan Catanzaro"
2020-11-17,zoom,21:00,22:00,Zoom Q&A Session 10D,Zoom Q&A Session 10D: Question Answering,10D,Question Answering,3672, Few-Shot Complex Knowledge Base Question Answering via Meta Reinforcement Learning ,"Yuncheng Hua, Yuan-Fang Li, Gholamreza Haffari, Guilin Qi and Tongtong Wu"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,1100, Iterative Domain-Repaired Back-Translation ,"Hao-Ran Wei, Zhirui Zhang, Boxing Chen and Weihua Luo"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,1572, Dynamic Data Selection and Weighting for Iterative Back-Translation ,"Zi-Yi Dou, Antonios Anastasopoulos and Graham Neubig"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,1986, Revisiting Modularized Multilingual NMT to Meet Industrial Demands ,"Sungwon Lyu, Bokyung Son, Kichang Yang and Jaekyoung Bae"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,2278, LAReQA: Language-Agnostic Answer Retrieval from a Multilingual Pool ,"Uma Roy, Noah Constant, Rami Al-Rfou, Aditya Barua, Aaron Phillips and Yinfei Yang"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,2493, OCR Post Correction for Endangered Language Texts ,"Shruti Rijhwani, Antonios Anastasopoulos and Graham Neubig"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,2630, X-FACTR: Multilingual Factual Knowledge Retrieval from Pretrained Language Models ,"Zhengbao Jiang, Antonios Anastasopoulos, Jun Araki, Haibo Ding and Graham Neubig"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,2746, CCAligned: A Massive Collection of Cross-Lingual Web-Document Pairs ,"Ahmed El-Kishky, Vishrav Chaudhary, Francisco GuzmГЎn and Philipp Koehn"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,3597, Localizing Open-Ontology QA Semantic Parsers in a Day Using Machine Translation ,"Mehrad Moradshahi, Giovanni Campagna, Sina Semnani, Silei Xu and Monica Lam"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,585, Interactive Refinement of Cross-Lingual Word Embeddings ,"Michelle Yuan, Mozhi Zhang, Benjamin Van Durme, Leah Findlater and Jordan Boyd-Graber"
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,639, Exploiting Sentence Order in Document Alignment ,Brian Thompson and Philipp Koehn
2020-11-17,gather,22:00,00:00,Gather Session 4A,Gather Session 4A: Machine Translation and Multilinguality,4A,Machine Translation and Multilinguality,871," XGLUE: A New Benchmark Datasetfor Cross-lingual Pre-training, Understanding and Generation ","Yaobo Liang, Nan Duan, Yeyun Gong, Ning Wu, Fenfei Guo, Weizhen Qi, Ming Gong, Linjun Shou, Daxin Jiang, Guihong Cao, Xiaodong Fan, Ruofei Zhang, Rahul Agrawal, Edward Cui, Sining Wei, Taroon Bharti, Ying Qiao, Jiun-Hung Chen, Winnie Wu, Shuguang Liu, Fan Yang, Daniel Campos, Rangan Majumder and Ming Zhou"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,1490, Plug and Play Autoencoders for Conditional Text Generation ,"Florian Mai, Nikolaos Pappas, Ivan Montero, Noah A. Smith and James Henderson"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,1508, Structure Aware Negative Sampling in Knowledge Graphs ,"Kian Ahrabian, Aarash Feizi, Yasmin Salehi, William L. Hamilton and Avishek Joey Bose"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,247, Neural Mask Generator: Learning to Generate Adaptive Word Maskings for Language Model Adaptation ,"Minki Kang, Moonsu Han and Sung Ju Hwang"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,2632, Autoregressive Knowledge Distillation through Imitation Learning ,"Alexander Lin, Jeremy Wohlwend, Howard Chen and Tao Lei"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,2914,T3: Tree-Autoencoder Constrained Adversarial Text Generation for Targeted Attack,"Boxin Wang, Hengzhi Pei, Boyuan Pan, Qiacn Chen, Shuohang Wang and Bo Li"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,3074, Structured Pruning of Large Language Models ,"Ziheng Wang, Jeremy Wohlwend and Tao Lei"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,3434, Effective Unsupervised Domain Adaptation with Adversarially Trained Language Models ,"Thuy-Trang Vu, Dinh Phung and Gholamreza Haffari"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,371, BAE: BERT-based Adversarial Examples for Text Classification ,Siddhant Garg and Goutham Ramakrishnan
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,426, Adversarial Self-Supervised Data-Free Distillation for Text Classification ,"Xinyin Ma, Yongliang Shen, Gongfan Fang, Chen Chen, Chenghao Jia and Weiming Lu"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,47, BERT-ATTACK: Adversarial Attack Against BERT Using BERT ,"linyang li, Ruotian Ma, Qipeng Guo, Xiangyang Xue and Xipeng Qiu"
2020-11-17,gather,22:00,00:00,Gather Session 4B,Gather Session 4B: Machine Learning for NLP,4B,Machine Learning for NLP,517, The Thieves on Sesame Street are Polyglots - Extracting Multilingual Models from Monolingual APIs ,"Nitish Shirish Keskar, Bryan McCann, Caiming Xiong and Richard Socher"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,1738, Coarse-to-Fine Pre-training for Named Entity Recognition ,"Xue Mengge, Bowen Yu, Zhenyu Zhang, Tingwen Liu, Yue Zhang and Bin Wang"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,1787," Exploring and Evaluating Attributes, Values, and Structures for Entity Alignment ","Zhiyuan Liu, Yixin Cao, Liangming Pan, Juanzi Li, Zhiyuan Liu and Tat-Seng Chua"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,2799, Simple and Effective Few-Shot Named Entity Recognition with Structured Nearest Neighbor Learning ,Yi Yang and Arzoo Katiyar
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,287, Learning Structured Representations of Entity Names using ActiveLearning and Weak Supervision ,"Kun Qian, Poornima Chozhiyath Raman, Yunyao Li and Lucian Popa"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,2947, Entity Enhanced BERT Pre-training for Chinese NER ,"Chen Jia, Yuefeng Shi, Qinrong Yang and Yue Zhang"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,2974, Scalable Zero-shot Entity Linking with Dense Entity Retrieval ,"Ledell Wu, Fabio Petroni, Martin Josifoski, Sebastian Riedel and Luke Zettlemoyer"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,3032, A Dataset for Tracking Entities in Open Domain Procedural Text ,"Niket Tandon, Keisuke Sakaguchi, Bhavana Dalvi, Dheeraj Rajagopal, Peter Clark, Michal Guerquin, Kyle Richardson and Eduard Hovy"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,3453, Design Challenges in Low-resource Cross-lingual Entity Linking ,"Xingyu Fu, Weijia Shi, Xiaodong Yu, Zian Zhao and Dan Roth"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,3517, Efficient One-Pass End-to-End Entity Linking for Questions ,"Belinda Z. Li, Sewon Min, Srinivasan Iyer, Yashar Mehdad and Wen-tau Yih"
2020-11-17,gather,22:00,00:00,Gather Session 4C,Gather Session 4C: Information Extraction,4C,Information Extraction,911, LUKE: Deep Contextualized Entity Representations with Entity-aware Self-attention ,"Ikuya Yamada, Akari Asai, Hiroyuki Shindo, Hideaki Takeda and Yuji Matsumoto"
2020-11-17,gather,22:00,00:00,Gather Session 4D,Gather Session 4D: Dialog and Interactive Systems,4D,Dialog and Interactive Systems,165, Towards Persona-Based Empathetic Conversational Models ,"Peixiang Zhong, Chen Zhang, Hao Wang, Yong Liu and Chunyan Miao"
2020-11-17,gather,22:00,00:00,Gather Session 4D,Gather Session 4D: Dialog and Interactive Systems,4D,Dialog and Interactive Systems,2042, Personal Information Leakage Detection in Conversations ,"Qiongkai Xu, Lizhen Qu, Zeyu Gao and Gholamreza Haffari"
2020-11-17,gather,22:00,00:00,Gather Session 4D,Gather Session 4D: Dialog and Interactive Systems,4D,Dialog and Interactive Systems,2050, Response Selection for Multi-Party Conversations with Dynamic Topic Tracking ,"Weishi Wang, Steven C.H. Hoi and Shafiq Joty"
2020-11-17,gather,22:00,00:00,Gather Session 4D,Gather Session 4D: Dialog and Interactive Systems,4D,Dialog and Interactive Systems,3157, Regularizing Dialogue Generation by Imitating Implicit Scenarios ,"Shaoxiong Feng, Xuancheng Ren, Hongshen Chen, Bin Sun, Kan Li and Xu SUN"
2020-11-17,gather,22:00,00:00,Gather Session 4D,Gather Session 4D: Dialog and Interactive Systems,4D,Dialog and Interactive Systems,3580, MovieChats: Chat like Humans in a Closed Domain ,"Hui Su, Xiaoyu Shen, Zhou Xiao, Zheng Zhang, Ernie Chang, Cheng Zhang, Cheng Niu and Jie Zhou"
2020-11-17,gather,22:00,00:00,Gather Session 4D,Gather Session 4D: Dialog and Interactive Systems,4D,Dialog and Interactive Systems,3593, Conundrums in Entity Coreference Resolution: Making Sense of the State of the Art ,Jing Lu and Vincent Ng
